step,hours,val_loss,train_loss_epoch,train_loss_step,lr-AdamW,epoch,gradient_2norm
13339,0.8511,,,0.501504,0.000386267,29,1.96055e+06
13368,0.8527,,,0.476062,0.000386203,29,362053
13397,0.8543,,,0.5032,0.000386139,29,2.2994e+06
13426,0.8559,,,0.492541,0.000386075,29,366590
13455,0.8575,,,0.52378,0.000386011,29,3.33836e+06
13484,0.8591,,,0.509661,0.000385946,29,664065
13513,0.8607,,,0.498387,0.000385882,29,834504
13542,0.8623,,,0.492012,0.000385817,29,121104
13571,0.8639,,,0.523176,0.000385752,29,95930.4
13600,0.8655,,,0.506815,0.000385687,29,4.83184e+06
13619,0.8700,0.505079,0.510173,,,29,
13629,0.8710,,,0.521002,0.000385622,30,180125
